,AveExpr,Coef,t,P.value,P.value.adj,F,F.p.value,F.p.value.adj
HNRNPD,19.0451005786425,1.17697222060436,2.07918183712296,0.0527008129081039,0.147420639019534,4.322997111822,0.0527008129081039,0.147420639019534
RTN3,16.7687919678891,-1.08973062950854,-2.25419614575878,0.037355129496408,0.114494617769358,5.08140026355374,0.037355129496408,0.114494617769358
ACAA2,16.2842268287266,-1.29374415972812,-4.04152632434584,0.00081424887981465,0.00681571783858581,16.3339350303804,0.00081424887981465,0.00681571783858581
CD99,14.1385802089671,0.771420805346619,2.16890474060566,0.0442306013963287,0.130659348888514,4.70414777382171,0.0442306013963287,0.130659348888514
LRRC8D,11.7118081163641,0.253656014485792,1.04848955557087,0.308679048435836,0.49286050686655,1.09933034814119,0.308679048435836,0.49286050686655
PDLIM7,15.4318216304058,0.992815004199763,1.71213408609374,0.10465130898157,0.235937698407908,2.93140312876404,0.10465130898157,0.235937698407908
DHX30,15.2106287625843,0.303700538571205,1.22443378330842,0.237017302772621,0.412839359312419,1.49923808970697,0.237017302772621,0.412839359312419
DOCK1,13.0555870149184,-0.378037207662555,-1.66123321913456,0.114476242109464,0.251726807032959,2.75969580835616,0.114476242109464,0.251726807032959
TRIM16,13.131000044838,-0.865630217017804,-3.80808708929459,0.00134456483043469,0.00977794161987148,14.5015272796522,0.00134456483043469,0.00977794161987148
TARBP1,13.2786964594318,-1.18482553238848,-3.13715750389079,0.00588198889077671,0.029498577610814,9.84175720421831,0.00588198889077671,0.029498577610814
NDUFS1,15.126810554921,-1.85797004654981,-7.6486819620748,5.54677614726642e-07,3.80247717702258e-05,58.5023357569684,5.54677614726642e-07,3.80247717702258e-05
SRFBP1,14.4669116716063,0.0167403458067223,0.0909519194778296,0.928563798125278,0.978301293849407,0.0082722516567016,0.928563798125278,0.978301293849407
GNA13,14.2310518001779,0.667752391484559,2.99995966141074,0.00786469376291009,0.036824751677131,8.99975797009165,0.00786469376291009,0.036824751677131
NDUFS2,15.2181042010836,-0.361853073731654,-1.41400939092599,0.174903696712796,0.337773045526528,1.99942255762688,0.174903696712796,0.337773045526528
PPP6C,14.9999295513867,-0.291165005819945,-0.670969228232274,0.511057223396115,0.687464159420299,0.450199705234613,0.511057223396115,0.687464159420299
MRE11,15.9593725980788,-0.22557942917677,-0.85855849558573,0.402191499184816,0.584162642420376,0.737122690342431,0.402191499184816,0.584162642420376
PON2,15.9287939704609,-1.55244788411688,-6.11761602782481,1.00290541817973e-05,0.000263711340485576,37.425225863899,1.00290541817973e-05,0.000263711340485576
RBBP4,17.1211310341893,0.5180517547386,0.945250077432296,0.357484821690691,0.542285676677219,0.893497708885762,0.357484821690691,0.542285676677219
CD81,13.8174286185736,0.0200456446815611,0.106683799711436,0.916253346631823,0.973189100525583,0.0113814331208698,0.916253346631823,0.973189100525583
WDR82,15.0187506770809,0.759481074341224,1.72284663036857,0.102656457714228,0.233017565988316,2.96820051177235,0.102656457714228,0.233017565988316
COMMD8,14.1999214433684,-0.378074858744679,-0.574304403156639,0.573118722832765,0.738725784126031,0.329825547485104,0.573118722832765,0.738725784126031
PAF1,15.073540066106,-0.950037288506506,-3.02420644694842,0.00749514347112746,0.0355948068267612,9.14582463376438,0.00749514347112746,0.0355948068267612
VPS4A,14.2044820647677,-0.160820742593094,-0.741759691161786,0.468072211010286,0.647373152482593,0.550207439432428,0.468072211010286,0.647373152482593
HNRNPH2,15.8118655898374,-1.12476169069525,-1.89594265276282,0.0747155202399675,0.186923778774695,3.59459854256531,0.0747155202399675,0.186923778774695
ATL3,17.1835441672767,-0.809883098528687,-3.2985789510138,0.00411406225972229,0.0227365653203236,10.8806230960713,0.00411406225972229,0.0227365653203236
EP400,12.5230914374641,-0.661976694121579,-1.99429152178324,0.0620456198959407,0.164146752541115,3.97719867385653,0.0620456198959407,0.164146752541115
TTC27,14.1848468252976,-1.25860004382784,-2.16562645440086,0.0445167372652254,0.130903837184854,4.68993794000085,0.0445167372652254,0.130903837184854
HADHB,17.929293293078,-0.361862571414278,-1.46483831173413,0.160700372912897,0.320119243649455,2.14575127952411,0.160700372912897,0.320119243649455
SEC11A,16.3843413779618,0.685440367398993,0.643778264885406,0.528121709264922,0.701541095317084,0.414450454338864,0.528121709264922,0.701541095317084
DCTN2,16.3930211956537,-0.604975774731635,-2.96456507118603,0.00848695449143009,0.0391512692882592,8.78864606129621,0.00848695449143009,0.0391512692882592
FNDC3A,13.3204888027953,1.43833340301526,5.31410573049719,5.18878653532185e-05,0.000841661608132076,28.239719714903,5.18878653532185e-05,0.000841661608132076
UBA5,15.5341534570672,0.466957309998781,1.15597432193792,0.263331687782712,0.441923114599405,1.33627663297983,0.263331687782712,0.441923114599405
USP39,15.3204858397332,0.2064899315018,0.699397256156765,0.493508334700218,0.671633789202477,0.489156521919612,0.493508334700218,0.671633789202477
MED23,13.5018197254225,-0.0424799635150421,-0.200414501316223,0.84346715074939,0.930234411731557,0.0401659723378303,0.84346715074939,0.930234411731557
NUP62,14.8854274116113,-0.713804714360965,-0.96691054694552,0.346848563914844,0.531877048900725,0.934916005794485,0.346848563914844,0.531877048900725
SPEN,13.5702303861891,0.259564347978065,0.418798206421592,0.680492229826536,0.822583881009769,0.175391937701942,0.680492229826536,0.822583881009769
MIEN1,15.5736994577448,-0.187553760205192,-1.12479456982602,0.275868120436399,0.456940452692369,1.26516282431009,0.275868120436399,0.456940452692369
ARL6IP4,14.5568962724193,-0.352828202628876,-1.17937053417457,0.2540583915869,0.432247496125142,1.3909148568792,0.2540583915869,0.432247496125142
AARSD1,14.0210607395257,2.30303282958875,4.34454596921856,0.000420237041580278,0.00413925415832884,18.8750796786532,0.000420237041580278,0.00413925415832884
GLE1,12.7283609082373,0.271923182996019,0.521379983895065,0.608680742322169,0.766460742465817,0.271837087606418,0.608680742322169,0.766460742465817
FAM120B,13.6520426261393,0.334661176204564,0.873508887052823,0.394292138285866,0.57733983671635,0.763017775760261,0.394292138285866,0.57733983671635
RSBN1,13.7059133700442,0.155800187843781,0.254614390163835,0.802008389728139,0.906523510199498,0.0648284876785016,0.802008389728139,0.906523510199498
ANTXR2,14.230000522055,1.42173332122946,4.08332113048237,0.000743076521236651,0.00635686695222313,16.6735114546438,0.000743076521236651,0.00635686695222313
HPCAL1,15.7081258448004,-3.24475721108066,-5.6955477872226,2.41382409324029e-05,0.000480456779674441,32.4392645965363,2.41382409324029e-05,0.000480456779674441
COMMD9,13.9328050409853,0.0181897733335248,0.0885310052596065,0.930459936330467,0.978647966717266,0.00783773889227647,0.930459936330467,0.978647966717266
AFG2A,13.7982748725318,-0.396076910921069,-1.74409202266287,0.0986818995932646,0.227091096438484,3.04185698351624,0.0986818995932646,0.227091096438484
LIMA1,17.1017952991342,0.780496493763184,2.78079918260873,0.0126031169806934,0.0517380217218933,7.73284409399737,0.0126031169806934,0.0517380217218933
SMAP2,12.8263536842843,-0.060718729193276,-0.28558723681217,0.778547149878277,0.890278748190341,0.0815600698300104,0.778547149878277,0.890278748190341
VWA8,13.8163451227648,1.48991615690229,5.35524205674461,4.76088418233741e-05,0.000797513100573774,28.6786174863263,4.76088418233741e-05,0.000797513100573774
NUDT15,12.9385894112573,0.392270221342846,0.994754634482286,0.333500788213211,0.518248814280934,0.989536782823987,0.333500788213211,0.518248814280934
SIPA1L3,12.675527549791,1.21517603244722,2.63154035512661,0.0172739138115046,0.0652308944839586,6.92500464065989,0.0172739138115046,0.0652308944839586
CMPK1,16.1671988081968,-0.0323457913544729,-0.0547616714073824,0.956952760184487,0.98713419867794,0.00299884065533012,0.956952760184487,0.98713419867794
INTS10,13.1080869005371,0.448403362386236,1.4432820628454,0.166682349700311,0.327208258979471,2.08306311293127,0.166682349700311,0.327208258979471
SLC38A2,14.8062374486136,-0.787621801220553,-2.27060677106934,0.0361512213333987,0.111814062460736,5.15565510882594,0.0361512213333987,0.111814062460736
STAG1,13.8836594224771,0.414548602010981,1.16820403784474,0.258496022749731,0.436742012058726,1.36470067403676,0.258496022749731,0.436742012058726
NFAT5,11.8998750542942,-1.0728305171604,-2.30818938148812,0.0335283490317627,0.105683048430717,5.32773822081451,0.0335283490317627,0.105683048430717
LSM14B,13.6049892458029,1.39518308856754,5.15089223612538,7.31455282833691e-05,0.00107311758348509,26.5316908281767,7.31455282833691e-05,0.00107311758348509
AKT1,13.3981825474314,0.168587013508663,0.702950191837663,0.491333575331988,0.66975476968167,0.494138972204608,0.491333575331988,0.66975476968167
CIR1,13.2164172464668,0.726863444709787,3.19947613393456,0.00510594135936389,0.0267966865283476,10.2366475316169,0.00510594135936389,0.0267966865283476
ATM,13.4389496609227,-0.3838290149403,-0.592938714777966,0.560857157016368,0.728823190121447,0.351576319482546,0.560857157016368,0.728823190121447
GADD45GIP1,14.0335187836002,1.62056546654478,3.33622556769063,0.00381659661047612,0.0214968620811034,11.1304010385127,0.00381659661047612,0.0214968620811034
KRT17,19.3170494308779,5.54539637330874,4.58415123949291,0.000250027453652234,0.00275140343270168,21.0144425865444,0.000250027453652234,0.00275140343270168
TPD52L2,18.1868697990281,0.385854095218782,0.905531634865877,0.377563214992271,0.562069672855002,0.819987541742869,0.377563214992271,0.562069672855002
MRPS22,16.3575879647195,0.689128718726934,3.16442205712857,0.00551020827672328,0.0282638609348147,10.0135669556418,0.00551020827672328,0.0282638609348147
CASP2,12.1194007925387,-0.212280926161593,-1.1193727787778,0.278110859793737,0.459775597461784,1.25299541786874,0.278110859793737,0.459775597461784
GLUD1,17.2529596369289,-0.426817652227157,-1.01853015339999,0.322392174478068,0.506786961800364,1.03740367338501,0.322392174478068,0.506786961800364
TASOR,13.4860723851806,-0.0382231635750667,-0.146939681560883,0.88485924056965,0.957288169312683,0.0215912700172138,0.88485924056965,0.957288169312683
ZC3H11A,14.1732119200041,0.218169727178267,0.86725708242565,0.397537842107099,0.580281549709228,0.752134847017451,0.397537842107099,0.580281549709228
UFM1,16.2455954077417,0.0474167538112447,0.112236770747174,0.911921466649302,0.971794051131645,0.0125970927077538,0.911921466649302,0.971794051131645
WDR41,12.8232884694091,-0.334051165027638,-0.854179832885965,0.404622638467034,0.585726369878283,0.729623186909095,0.404622638467034,0.585726369878283
EBNA1BP2,16.7479394015179,1.12752720309967,3.85958897682159,0.0012103637847907,0.00910689377833488,14.8964270700027,0.0012103637847907,0.00910689377833488
DCAF7,14.1483836366984,-0.295044623754674,-1.17549640439157,0.255542299462141,0.433923792000896,1.3817917967375,0.255542299462141,0.433923792000896
CHDH,14.7196987600456,-1.39870166945041,-3.29921560653082,0.00413714841365161,0.0228136793317919,10.8848236183765,0.00413714841365161,0.0228136793317919
OXCT1,15.8785511687041,1.5304740595362,5.15679431178361,7.32452153659761e-05,0.00107311758348509,26.5925275740438,7.32452153659761e-05,0.00107311758348509
MRPL38,15.2395506484961,0.884665539809172,1.79045075204761,0.0908118201027003,0.214007477940137,3.20571389550785,0.0908118201027003,0.214007477940137
CCDC134,13.4277625199461,0.187411899737727,0.693070577329731,0.49736143187272,0.674352284354274,0.480346825160166,0.49736143187272,0.674352284354274
QRSL1,13.3648048321536,0.293371519187316,0.6523056587139,0.52273626284304,0.696795722829196,0.425502672390175,0.52273626284304,0.696795722829196
TIMP1,13.7334424336434,-0.505291453161005,-1.18201604713226,0.253115583650961,0.431150854388067,1.39716193567817,0.253115583650961,0.431150854388067
HSPA2,13.4143180695132,-0.759821174381797,-2.27793518975012,0.0356252944223042,0.110617756950797,5.1889887287019,0.0356252944223042,0.110617756950797
SPG21,14.1388633233821,-0.243192626658537,-0.894852503965162,0.383009409748318,0.566631628990997,0.80076100385272,0.383009409748318,0.566631628990997
LIG4,12.6681151519157,-0.0972393711241892,-0.366838452488528,0.718137721765178,0.85072012718015,0.134570450224178,0.718137721765178,0.85072012718015
FAH,15.2070437490683,0.315173395799627,1.22288491375429,0.237587397271199,0.413440138198157,1.49544751228784,0.237587397271199,0.413440138198157
CASP8,14.746000550272,0.0517935012690707,0.14869305911813,0.883507041445867,0.956446626015937,0.0221096258299077,0.883507041445867,0.956446626015937
SPATS2,14.081893813303,-1.08766004010406,-2.79351271269114,0.0122856129710077,0.0507323410494449,7.80371327596699,0.0122856129710077,0.0507323410494449
GOLM1,13.7570929232335,1.11492829677277,3.95017294348701,0.000983686605923578,0.00777610487847183,15.6038662834569,0.000983686605923578,0.00777610487847183
AKR1B1,17.1971641084116,0.568115172250952,1.76690418953437,0.09479456208736,0.220892552326703,3.12195041499411,0.09479456208736,0.220892552326703
VIRMA,13.6385785607717,-0.245871676339608,-0.574358761947012,0.573082753706238,0.738725784126031,0.329887987425305,0.573082753706238,0.738725784126031
CD109,14.0550162082653,-1.41215609442587,-6.58302755820429,4.02252981389952e-06,0.000143546849644586,43.3362518320771,4.02252981389952e-06,0.000143546849644586
PIR,14.3035055984902,-0.523184547896152,-1.47274844145638,0.158693244261961,0.317475074489147,2.16898797181221,0.158693244261961,0.317475074489147
PRCP,14.6001175632167,-0.995234905952197,-3.22996998317329,0.00479742536494199,0.0255521717731878,10.4327060922005,0.00479742536494199,0.0255521717731878
PPP6R3,15.0023496568779,-0.244100675828944,-1.34957502703553,0.194354144940417,0.36244617697735,1.82135275359795,0.194354144940417,0.36244617697735
FKBP10,16.2624297584233,-0.777490460406666,-3.54246370946219,0.00241129635592947,0.0153267641147883,12.5490491328566,0.00241129635592947,0.0153267641147883
TGFB1,13.2079338522141,2.88840748602504,6.63112033810266,3.79090998354801e-06,0.000138573625456355,43.9717569383988,3.79090998354801e-06,0.000138573625456355
UBE2I,16.0815494620068,0.513202270856702,0.974868989947262,0.342996194366877,0.527914044071756,0.950369547560795,0.342996194366877,0.527914044071756
CD276,13.1025506728156,0.518752748882592,0.819878748193161,0.423384257150865,0.6038332140239,0.672201161738784,0.423384257150865,0.6038332140239
ENG,12.6942278997525,0.0216748883041173,0.116960356591065,0.908223351784138,0.969547834511443,0.013679725013909,0.908223351784138,0.969547834511443
NUP188,14.4503894375685,-0.130248826959351,-0.537266438952917,0.59784967173956,0.759821154925169,0.288655226425148,0.59784967173956,0.759821154925169
CKAP2L,12.139917267668,0.0734014372800313,0.315324025354743,0.756244912460889,0.876002685521586,0.0994292409659186,0.756244912460889,0.876002685521586
INPP5B,12.0448061562627,0.26583493676322,1.13040081653732,0.273563217349934,0.454531484376223,1.27780600602824,0.273563217349934,0.454531484376223
COA6,14.3213044718512,-0.504052755593959,-1.53393540908115,0.143042989755186,0.295429010672554,2.35295783923297,0.143042989755186,0.295429010672554
COPS7B,15.7606213255225,0.688813210428007,1.79457906114188,0.090128822589629,0.213149790720039,3.22051400668886,0.090128822589629,0.213149790720039
INTS4,13.1288601731419,0.624678249538654,1.61204128971627,0.124958211939584,0.268051192292899,2.59867711975009,0.124958211939584,0.268051192292899
MFN2,14.441458499307,-0.576041077629457,-1.6159494963246,0.124106555886946,0.267213893529081,2.61129277467172,0.124106555886946,0.267213893529081
NDUFS7,15.0235616510768,0.0433566150126179,0.109549043187401,0.914021664923569,0.97280574127826,0.012000992863275,0.914021664923569,0.97280574127826
NUF2,13.5298225684993,-0.674322041339654,-2.15553051171143,0.0453775813049978,0.132421960397061,4.64631178691893,0.0453775813049978,0.132421960397061
NIBAN2,17.0894205760452,1.58161797169554,6.35164695621549,6.31201975705059e-06,0.000201526604354146,40.3434190564014,6.31201975705059e-06,0.000201526604354146
TMEM70,15.1473386924133,-0.0234179388682385,-0.056554841676868,0.955544742033933,0.986343291570564,0.00319845011709561,0.955544742033933,0.986343291570564
FAM91A1,14.0668173008844,0.951572155973288,2.44849314190834,0.0252235195718549,0.0860182278368511,5.99511866597216,0.0252235195718549,0.0860182278368511
ERLIN2,14.3469604034385,3.38397615412749,10.2954662699329,8.07428606011318e-09,2.52119582227034e-06,105.996625715326,8.07428606011318e-09,2.52119582227034e-06
ZNF512,13.0526845833119,1.3137639092066,2.16867585521468,0.0442505240831395,0.130659348888514,4.70315496499111,0.0442505240831395,0.130659348888514
ZNF787,12.7882090867542,-0.0241407800512761,-0.0627578244966958,0.950675282301497,0.984468181685716,0.00393854453555807,0.950675282301497,0.984468181685716
ANO1,14.2562564065173,-0.0365497537757644,-0.0811676459734058,0.936235780745302,0.979772509552478,0.00658818675286414,0.936235780745302,0.979772509552478
PLOD2,15.1942397956829,-2.06449966812465,-8.34596478726914,1.64655048651463e-07,1.91306191409933e-05,69.6551282303365,1.64655048651463e-07,1.91306191409932e-05
U2SURP,15.9728095915019,0.633721387786531,0.988898834496567,0.336277589804825,0.520298184783186,0.977920904868669,0.336277589804825,0.520298184783186
PML,15.6742627148985,1.65242089187461,8.39943276006971,1.50400883155734e-07,1.80281845072292e-05,70.5504706909323,1.50400883155734e-07,1.80281845072292e-05
TXNDC17,17.4470988088759,0.336864088016796,0.40201116695108,0.692575255394476,0.831344507957401,0.161612978353369,0.692575255394476,0.831344507957401
OGFOD3,13.5543715961354,-0.336070859918699,-1.05848015017392,0.304300327075554,0.487779355606959,1.12038022831221,0.304300327075554,0.487779355606959
TXN,20.0853158747408,2.05752659950441,2.19141474971773,0.0423110284134816,0.126806177536745,4.80229860528042,0.0423110284134816,0.126806177536745
PRDX3,18.412876333348,-1.07732719934906,-1.35843042503969,0.191694875861159,0.359769947333715,1.84533321967352,0.191694875861159,0.359769947333715
BLM,12.9652800803114,1.38255061296703,5.38484929667222,4.4754627831896e-05,0.00077101420913156,28.9966019478713,4.4754627831896e-05,0.00077101420913156
CCT6A,19.2478795474378,-0.323990123609427,-1.02694977315517,0.318521925375692,0.503655215789484,1.05462583658345,0.318521925375692,0.503655215789484
IAH1,12.971556291112,-1.83417425195298,-4.91257461756345,0.000123634200644273,0.00156373788966782,24.1333893731287,0.000123634200644274,0.00156373788966783
BZW1,17.9894738916614,-0.0916142786116083,-0.496026728792055,0.626047853231801,0.778624614076693,0.246042515676147,0.626047853231801,0.778624614076693
PIK3CB,12.9155186641955,-1.417831780345,-3.69699400213709,0.00173300376674388,0.0117536966342771,13.6677646518376,0.00173300376674388,0.0117536966342771
ACBD5,12.7436513677746,-0.0134720762924641,-0.0633225343100861,0.95022737044804,0.984468181685716,0.00400974335145203,0.95022737044804,0.984468181685716
TMED4,16.4690531524667,-0.785669593055022,-2.00121891151584,0.0612304974600634,0.162976859515438,4.00487713180865,0.0612304974600634,0.162976859515438
ZEB1,11.997098352674,0.0167495439777596,0.0921888357354823,0.927595174892226,0.978143024709783,0.00849878143426373,0.927595174892226,0.978143024709783
MVB12A,12.7638440831383,-0.293661175222709,-0.581373648839086,0.568450818120176,0.735365170204143,0.337995319564473,0.568450818120176,0.735365170204143
RAD51,13.1815553503908,1.04823231194867,3.02683977191828,0.00746326546947331,0.0355109278909416,9.16175900486633,0.00746326546947331,0.0355109278909416
CDK12,12.8625038700432,1.49272743052634,4.49046977636594,0.000306159444150578,0.00320665111735071,20.164318812456,0.000306159444150579,0.00320665111735071
MRPS21,13.9612460238287,-0.529970542228867,-1.66568950761218,0.113663016578861,0.250379378671952,2.7745215357693,0.113663016578861,0.250379378671952
MAD1L1,14.107360648094,0.405978059917008,2.07959876930361,0.0525566533018601,0.147180546930746,4.32473104128908,0.0525566533018601,0.147180546930746
GMPPB,14.9081414944797,-0.510043660555661,-1.72800782320123,0.101614362887427,0.231916563264315,2.98601103704464,0.101614362887427,0.231916563264315
GCC2,13.139641120095,1.57589346757026,2.27038513345912,0.0361672387783324,0.111814062460736,5.1546486542322,0.0361672387783324,0.111814062460736
PPM1F,14.056415220363,-1.14307275801424,-2.14248017067935,0.0465857748330267,0.135158264265855,4.59022128175422,0.0465857748330267,0.135158264265855
HMOX2,16.0583220662864,0.012042113675907,0.0512987580786851,0.959668484248602,0.987166468151448,0.00263156258041546,0.959668484248602,0.987166468151448
AKAP8L,14.7613503939825,-1.47023283189649,-2.89098740730641,0.00998579216347237,0.0439163887752711,8.35780818920425,0.00998579216347237,0.0439163887752711
DTYMK,16.771701789154,-0.827271898956496,-2.03349301712525,0.0575586842368602,0.156369323788664,4.13509385069715,0.0575586842368602,0.156369323788664
ASDURF,14.279019140572,1.25834395738439,2.62292990379089,0.0175871907535236,0.065870638644991,6.87976128020051,0.0175871907535236,0.065870638644991
ACYP1,14.2360639059746,-0.851747043591127,-2.92681845092095,0.00921166894998107,0.0416107577523557,8.5662662446513,0.00921166894998107,0.0416107577523557
PHLDB1,13.4203650885636,0.729900059648044,2.12824986150857,0.0479011249157874,0.137425020835658,4.52944747301125,0.0479011249157874,0.137425020835658
RAB2A,16.9470642534864,-0.790577080734668,-1.46268636846783,0.16139741562386,0.320765360157806,2.13945141250161,0.16139741562386,0.320765360157806
C7orf50,14.4006328655703,-0.523373538284378,-0.997184493251812,0.332353294835875,0.517573078970794,0.994376913581873,0.332353294835875,0.517573078970794
LAMP1,17.8464075447164,0.509287035839318,1.18677275987853,0.251282388762989,0.42922104938295,1.4084295835897,0.251282388762989,0.42922104938295
TACC3,14.4781124757158,-1.06574443676031,-2.78477743354407,0.0125150007203206,0.051460858928989,7.75498535437632,0.0125150007203206,0.051460858928989
TRIM47,14.6838128649233,-0.601449888369272,-2.99633595059702,0.00792630540306152,0.0370437996199208,8.97802912884016,0.00792630540306152,0.0370437996199208
GET3,15.7435779352789,-0.173148882577642,-0.774822403565886,0.448788228875409,0.630524744505496,0.600349757067617,0.448788228875409,0.630524744505496
PPIC,15.927493432436,-0.0457975583628727,-0.192104226345461,0.849872176521032,0.934410518023564,0.036904033779788,0.849872176521032,0.934410518023564
SNRPD2,17.979282203369,-0.778625248346319,-1.50035021447898,0.151466423443208,0.30736240922919,2.25105076608711,0.151466423443208,0.30736240922919
DYNC1I2,16.3745415979009,-0.171994940032608,-0.589673255020452,0.562980095627274,0.730300436238409,0.347714547686415,0.562980095627274,0.730300436238409
EIF4E2,13.3212131095403,0.292432307390751,0.692713870889842,0.497639207932992,0.674499588397512,0.479852506923189,0.497639207932992,0.674499588397512
RBIS,13.9903098931026,-0.628516324058326,-2.26128114993985,0.0367406308703711,0.113149559275336,5.11339243907331,0.0367406308703711,0.113149559275336
RIOK1,13.9636608398361,0.42065972299906,1.41742382797733,0.173941358165123,0.33638210925774,2.00909030811789,0.173941358165123,0.33638210925774
CASP1,15.0074031426077,-0.0655656366893727,-0.135728369404388,0.893595286427243,0.962155614437609,0.0184221902611739,0.893595286427243,0.962155614437609
ATP6V1A,16.4339340737039,0.923196989677372,3.71295850046425,0.00165758082537692,0.011359772021376,13.7860608261697,0.00165758082537693,0.011359772021376
SERPINB8,13.7306025523722,1.9321899487893,5.22500108539609,6.38896120642705e-05,0.000979118103905201,27.3006363423903,6.38896120642706e-05,0.000979118103905202
JPT2,15.7502586579382,0.344665752869519,0.57880772339802,0.570142840257288,0.7365091747711,0.335018380665198,0.570142840257288,0.7365091747711
TIMM10,15.441423076381,-1.60148437362067,-3.4238134279963,0.00315240098306981,0.0187269861015657,11.7224983897277,0.00315240098306981,0.0187269861015657
BROX,14.6515443202664,-0.252879845954727,-0.664324128122676,0.515198439558077,0.690432243570856,0.441326547205954,0.515198439558077,0.690432243570856
DYNC1LI2,15.4894954830668,0.0166704655633474,0.0343130991630144,0.973018385443202,0.990952680068562,0.00117738877417086,0.973018385443202,0.990952680068562
RBM12B,14.8183355987112,0.43108162810525,1.69884987535205,0.107055142781291,0.240272908057201,2.88609089898368,0.107055142781291,0.240272908057201
CD46,14.8349907435903,0.75779104751568,2.58715180122939,0.0188923819174366,0.0694820830418598,6.69335444260447,0.0188923819174366,0.0694820830418598
GOLGA7,13.797840722755,1.30309040581326,2.89625436262754,0.00987416920302409,0.0436310041059962,8.38828933303906,0.00987416920302409,0.0436310041059962
SAMD4B,15.3433558102762,-1.54482150536561,-4.13228761222932,0.000667618756594361,0.00588258079002721,17.0758009101839,0.000667618756594361,0.00588258079002721
PSMG1,15.0867154983579,-0.0451068215684884,-0.107681138831592,0.915481636823985,0.972946466085078,0.0115952276600686,0.915481636823985,0.972946466085078
BCAP29,14.5714789436368,-0.340949623781606,-1.71185173666774,0.104588225916788,0.235901930781161,2.93043636833234,0.104588225916788,0.235901930781161
LMAN2,17.5460962809901,0.544937643720548,2.22345191756845,0.0396181962877659,0.120104677581115,4.94373842973884,0.0396181962877659,0.120104677581115
ISCU,13.8767661434048,0.0570291831565726,0.254833022022638,0.801822774455566,0.906518800900659,0.0649398691131905,0.801822774455566,0.906518800900659
MPZL1,13.7435001456003,0.99278321527691,3.41058635915519,0.00322286318998476,0.0190775171767344,11.6320993132555,0.00322286318998476,0.0190775171767344
ARHGEF6,13.6483316870923,0.529322206825068,1.21416319481789,0.240922128670573,0.416630998559426,1.47419226365037,0.240922128670573,0.416630998559426
CNBP,15.9979291154696,-0.442337409372923,-0.81660995149601,0.425200711840788,0.605904950472498,0.666851812882316,0.425200711840788,0.605904950472498
MCTS1,17.0716677407053,0.55779534897643,0.895755899784102,0.382619010190412,0.566221734274674,0.802378631998026,0.382619010190412,0.566221734274674
ASCC1,14.8564272946759,0.0558918508256827,0.0845000115018619,0.933624369987454,0.979534993125613,0.00714025194381479,0.933624369987454,0.979534993125613
C17orf75,13.8327065972787,-0.389696862848869,-1.27160759578509,0.220210697514138,0.393621697595934,1.61698587765833,0.220210697514138,0.393621697595934
ANAPC5,13.9589056611027,0.0817697470720589,0.162392935337649,0.872869057065004,0.94945652277308,0.0263714654475779,0.872869057065004,0.94945652277308
NCDN,14.8704394921297,-0.494624942077097,-2.23501347401935,0.0387173904498893,0.118018354293866,4.99528522904803,0.0387173904498893,0.118018354293866
FBXO7,13.6359428853797,0.135747082098414,0.260754504563715,0.797345504850905,0.904242891165666,0.0679929116502685,0.797345504850905,0.904242891165666
SUB1,18.7190904271957,1.38330796532067,2.32839510358835,0.0321924051244371,0.102277138210145,5.42142375841419,0.0321924051244371,0.102277138210145
HDGFL2,15.1226973650357,0.0869756930919579,0.245066878952028,0.809274103042743,0.911224398014468,0.0600577751592881,0.809274103042743,0.911224398014468
NUTF2,16.9419690929317,0.79065596330765,0.96512411784534,0.34771740795113,0.532549210331961,0.931464562846746,0.34771740795113,0.532549210331961
MIOS,12.8225202578168,-0.50962626354363,-1.45681624909194,0.162992412868183,0.32241094755614,2.12231358361832,0.162992412868183,0.32241094755614
DLGAP4,14.3297910459104,0.197031819535997,0.776469297898874,0.447840642699514,0.629724697699627,0.60290457057957,0.447840642699514,0.629724697699627
NUDT2,13.751284869645,-1.0866488593351,-2.63942372537135,0.0169917599655178,0.0645067118447775,6.96655760205315,0.0169917599655178,0.0645067118447775
HSF1,14.5557379835058,0.657022345946995,1.0973907923318,0.287438690271289,0.470465871468134,1.20426655109461,0.287438690271289,0.470465871468134
DRG2,15.1986536979501,-0.102609262366588,-0.258132233712968,0.799335940971794,0.904838641371282,0.0666322500816462,0.799335940971794,0.904838641371282
PSMD8,17.4197674994083,0.611385905625667,1.67362470052307,0.112101011813469,0.248252063395431,2.80101963820095,0.112101011813469,0.248252063395431
DDX24,14.5600995356565,0.583291561970691,1.94954400195756,0.0674642857604375,0.173648414043867,3.8007218155687,0.0674642857604375,0.173648414043867
ERBIN,13.9000607494942,-1.95818949006841,-3.5454962135863,0.00241556623597032,0.0153343950634151,12.5705434005548,0.00241556623597032,0.0153343950634151
UXS1,14.4099245259357,-0.703022157370212,-2.06906540422852,0.0537431915079892,0.149416240831338,4.28103164697532,0.0537431915079892,0.149416240831338
ARL8B,15.3939225281686,0.170180656313667,0.262035017370438,0.796374050880687,0.903425240281542,0.0686623503283255,0.796374050880687,0.903425240281542
ANXA11,17.4905551329971,0.182538096806947,0.393566719302377,0.698686020792926,0.836481035198049,0.154894762542436,0.698686020792926,0.836481035198049
