"Genes","BxPC3_B1","PanC1_A1","BxPC3_B2","PanC1_D1","PanC1_B2","PanC1_C2","BxPC3_C2","BxPC3_A2","BxPC3_A1","PanC1_D2","PanC1_B1","PanC1_C1","PanC1_A2","BxPC3_D1","BxPC3_D2","BxPC3_C1"
"MED27",13.4848877917356,13.6018027937985,13.0412432533866,13.7323052237028,12.831463433377,13.3231095983122,12.5239225421327,13.1620821430704,12.9168465098298,13.1900369307466,13.366041789675,13.3737357133649,13.5798510939795,13.1763802099286,13.2085622426786,13.1328569814579
"FAHD2A",10.9268999744501,12.3636820553212,11.7452162376035,13.1125814557002,12.5895168003135,11.1568197028063,11.6908382860631,11.7702709045314,11.7801458144163,12.8399732105278,12.5030800012312,11.8993932629405,12.7837550042739,11.3219649206671,11.8210328156565,11.6099722711238
"DRAP1",15.5806303548965,15.0989473733576,15.5573550094953,14.9056499180621,14.9341682827516,12.2471548972969,15.7758071729362,15.8543398473838,16.1121080672553,14.9383304563207,15.3214383146257,15.3015525721081,15.0372572470806,15.5867713491291,15.5158894208572,15.4392979040818
"RWDD4",12.6256387880569,13.7269184716095,14.5930427440911,14.4131327950246,14.5092679224574,13.9184335320913,13.5458738570628,13.615900619131,14.1603147293834,14.2435738081595,13.6965220136871,14.1914426141384,14.1782121911833,12.3358550306678,12.2789934621012,13.3282100576379
"TANC2",12.3512528844018,13.4752516067662,10.6732974837381,12.7719807529022,11.7182912177328,13.1813552617843,12.0383828696554,12.0515612384686,12.0710389317366,12.4347284312444,12.5480997089767,12.6467233271394,12.8974770367786,11.9302227957797,10.7881856892278,12.0463217413453
"HSPA14",14.5751488981014,15.224258849356,16.2733046617832,15.6745736086617,15.5994358897152,15.921652715113,14.4096804360291,16.5128355121174,15.9396783115049,16.374841130724,14.9731390249328,14.602526530401,15.0834759758632,15.8875673652719,15.9513751179653,13.7579769671658
"C11orf68",14.4901656210985,15.0101969442593,14.5688585695735,16.4509002040706,15.4014068059337,14.9742868597966,14.4271019750811,14.402420905556,13.187904985929,16.4929514274507,13.2928702550512,14.1375106197644,16.4791256653908,15.487984539917,13.3068347578031,14.6221516954797
"EED",14.7207411156379,13.8447102164243,13.6526182632214,11.1997295716232,14.2234590388726,13.0085619525231,14.2647593229179,13.9638655769622,13.9120450720287,13.900726731301,13.9977941817872,14.0499211662453,14.0182142863618,14.7492961599839,14.485808867533,13.4146473372246
"ATP6V0A1",14.706131901744,14.3625659107964,14.3345642584038,14.180768444896,14.9320389965919,14.4168216040926,14.6633441185129,14.1756825981122,15.6174784167594,13.9932796541994,14.2353754078816,14.5340222206051,13.6822518490542,14.0852451545675,14.2577793256494,14.7105501265637
"TMBIM1",12.9686101240352,13.4641989472271,11.5207319381381,13.3666414795514,14.0029010049485,14.380083627367,11.8749567207101,13.0050523720231,13.5870736146001,13.3559672316074,12.2695894756954,13.6676824609092,13.4488805275827,14.1215063995881,12.8909299807574,12.6731597054777
"TMEM263",12.5183989728457,14.4782665920913,14.0715005631377,15.1823456761567,15.1816947054784,15.5930254977177,13.4811763804866,13.5181751908434,12.3974953300381,13.196702541942,15.2445832291784,14.4184705875177,15.7270451995214,13.2967222486085,12.8908912938055,12.9850689168858
"SNRPB2",16.1477893047045,17.2427077189291,15.9203362323021,15.9573186537666,15.8135213839264,15.8043822383889,16.1729972984648,17.6060098370404,16.0386209683724,17.1345890843613,16.8169974921514,16.9360751902078,15.7542880709186,17.6033856770123,16.617500733915,13.9482137075675
"RRP15",14.0053906689935,13.1944131681729,14.7828389304702,16.0025974652958,15.2552689668197,15.2010322183554,14.8237932636544,15.7307320888082,14.5243163388395,14.3287830774947,15.4190581309021,14.4178962339053,15.6843161890154,15.8171449952498,16.2369888286028,15.4229769240112
"GCLC",18.094010766137,14.7705706001645,14.7559424415302,14.7854027782786,13.4421520753739,16.9664553600701,18.4427181339281,15.9111331903421,16.6478421467263,14.4999452121751,14.1546618580545,17.5445367783196,17.1889688795882,15.651989281287,17.2371981157109,17.8874844650588
"ANAPC10",12.7356392778342,12.9179488313846,12.7356392778342,12.4811358209677,12.9709499629308,13.2523598810285,12.7356392778342,12.7356392778342,12.7356392778342,12.1484537732719,13.392625943468,11.9060341545073,12.7356392778342,13.0232317293199,12.7356392778342,12.7356392778342
"UCHL5",16.7164050455836,16.5883959309753,16.1665855931316,16.4614554635225,16.5255024575353,14.3375796604875,16.5558883653385,14.8898753712608,16.8274156208426,16.2856410048179,15.8918156660065,16.0868601417132,16.043581187849,16.6923784229846,17.0286142955155,16.6975472092795
"CRELD2",13.8661407539591,13.7522623631493,14.1193746016931,14.9062481698246,15.0295059577354,13.8457100592317,14.631181301575,13.8667485928134,12.9567631519646,13.6151420743063,14.8276344201212,14.5294947066574,13.8625145324099,13.6005934363017,12.8785011307334,13.7044811696257
"CTNNAL1",12.5883675426315,13.2690666350941,12.6486741312943,13.9630261787756,14.0554284923124,13.271423408131,12.8607965874684,12.7544422955152,12.8787618614681,13.0951000683005,13.050649871856,13.8275453640778,13.8813276428036,12.4319101078676,11.1755530369192,12.8546125756703
"PPP1R8",13.7834617362336,14.0030787020029,14.2223833520283,13.3371962052418,14.5688407404296,14.2219866633559,13.9070134187517,13.7141098347393,13.9289888275154,14.7008423467006,14.3444925433783,14.376971127584,14.5199307118488,13.3351653078538,14.687963385467,13.1169826338498
"TRAPPC3",15.954178669898,16.6443258292485,15.5214494718625,16.5855221507409,15.1511660944158,16.3642397532924,14.9663235680306,15.592140582637,15.8101397724029,16.210979606619,16.5178176068534,15.428838314801,15.3752533732711,16.2624064262548,16.4608523625135,15.3653621948883
"NCOA5",13.779588857335,12.7265648771928,15.1089782695876,14.984711961042,13.989922158503,13.2869235262877,13.0329017155351,14.2356739283347,15.0507620802719,13.7329498997733,14.9626666042715,14.8951333719481,14.4749439124772,14.3302239794502,15.1726966735564,14.6008555594685
"TRIM24",12.1899438641278,11.8524824156737,12.4151009431667,11.3183940862042,12.8267058352012,11.1903184925086,12.0278860985168,12.0765500458186,13.0092115010887,10.6862474191189,11.1491561038866,12.3861463897319,12.4958415031118,11.8321442285643,12.0027181268986,11.8086459736218
"TRIM21",14.3750049092592,15.1547955103228,14.2082228195215,14.1856692499399,14.9868661373733,15.2055458220032,12.3489388948721,13.5414520223972,14.1964048864006,14.8225271008588,14.1999088597417,14.2963064290325,14.3831582709446,13.3315433227346,13.9583221143767,13.9347856312332
"PRKCA",11.2882192579187,14.0726926416639,15.6540140488655,13.5483269436486,17.2596369508508,16.8809991174651,14.2140819997465,13.3331954631553,12.9065218694636,17.320495213455,17.1933773929847,15.4832203692627,15.4743499243109,14.402046727918,14.2672342734475,14.083596125368
"CHKA",12.2926308936894,14.7771980517545,13.2257008403778,14.4343160890588,13.6283237660348,14.6958471626549,13.2659251452876,13.3755264212876,12.2117997580555,12.4784990511798,13.1638433023602,14.6624460344833,14.3300592081,13.1675753121076,12.1849298324176,14.7540949979214
"YES1",14.5804409052905,14.236190398229,14.4012961127471,11.9498309726946,14.4663267695324,13.3006926311637,14.845415012887,11.7806247557152,14.7826855789196,10.937067154762,14.0268402966026,12.2773968065586,14.1829537371624,14.5350058139311,14.3320913744343,15.0132662753358
"FARSA",16.2138344756538,16.3006758326049,13.9274450721724,16.7786576350547,16.5925308731076,16.7609449086437,14.0703535563255,16.0292840654043,13.8118236814362,16.7850376623639,16.7134339869839,14.9325636847012,14.9952473610106,16.5874048534151,13.9347609608436,15.4922076410893
"DGCR8",13.3711713944489,12.5292177810512,11.4556392749963,12.7191343881257,12.4499938402772,12.1420997878445,13.6341208195104,12.7901685998203,12.8121680999321,11.8974789228484,12.6400459486768,12.3949281286287,11.6821141069251,12.7536645321071,13.7488564379577,12.8470266248874
"MTX1",15.4349942024002,14.6856209256127,15.5777723360136,15.5781872255714,13.475388435651,14.7788788721409,14.5637858186343,14.1657015166161,13.6693244011674,15.2375628075004,15.3511394859533,14.8172607931278,15.3877680135381,15.7303490448821,15.7758069246514,14.9769570149922
"MTG2",12.7492719113154,12.166717613758,12.3610554274699,12.4491369991566,12.2164030083126,12.61758195504,11.0974194444059,12.5784308713154,12.2498883202011,12.1308643692461,12.5636721213243,12.8704393617792,12.9077111905588,12.3568345203364,12.556503882162,11.812274617392
"LARP7",13.5931062060552,14.0544856672483,14.4873359572214,14.2759752288878,13.5348478757299,14.2574789533847,13.7542931290989,13.8692254898361,14.1746629062198,14.4284789533892,14.0510528351225,14.6459545024938,14.1925473958976,13.7811089677322,14.5385444509568,14.2928310010389
"LRCH3",12.6566932803163,13.9582350799455,12.7574435303147,12.5503947665745,12.9421496437169,13.4044103229512,11.6954554219335,12.6903619545416,12.7850170930351,13.7020769693258,13.4432611221277,13.1043477588372,9.86362211711269,12.8802084656358,12.8343843226724,13.4707968071439
"PDHA1",16.7519113304265,16.7072945799118,16.7995977856373,16.5810368044551,16.9891803562619,16.7280863007186,17.7498645664304,15.9747889188093,17.2274129916008,16.7775660006526,16.4836299095558,17.2315112082398,16.6729584285765,17.3685157131392,16.6257825875939,17.7610434974201
"TUFT1",13.793431959842,13.5832004699808,12.9531411889727,12.1956288067564,13.2361550074291,13.8766027737598,12.9646715601975,13.3680477736029,13.0510278619351,12.6512939508677,13.344030745588,13.8636981900916,13.0110952066058,12.087014886267,12.5221918074841,12.6729138705331
"UBAP2",14.233371160369,13.6730416878004,14.7594209254648,14.852849661614,14.1876535316715,14.8176809587126,12.7241553204207,14.9475112984168,14.1933740093711,15.563438319744,15.3166996180545,14.6413184095795,15.5206841856805,12.9588234183681,15.2557880286468,12.6166988327216
"SRP19",15.2112162787089,15.5386377072348,15.711490469562,15.2232008945672,15.1925257566582,15.8285391142137,15.4335518551285,15.3419196884477,14.7429177238527,15.310904588967,14.3955382213736,15.1020929619284,15.5609592300067,14.5486272545945,15.8547709317472,15.0716769738656
"PHIP",13.4429982234649,12.8674146459652,13.534153804951,13.2899536039918,12.9633934066649,12.8804758595559,13.3874731294959,14.4122312582352,14.1800556904523,12.6869477408153,12.7973956619537,12.1216822493711,12.369228614189,14.3055812048188,13.9771856613598,14.1783234423624
"RPS27A",12.6221559207051,15.7378556464126,14.5211216830687,16.9545507448444,17.1444776173772,14.6800982586783,15.0924362333567,14.9069318442074,14.33939835687,15.2333169763122,14.9796483211093,16.970237559782,17.4501537622321,17.4667799738107,17.1847886869385,13.4339795550514
"MPP1",14.7339764440493,15.4359228231096,14.7339764440493,15.0361918242276,15.9980400408571,14.576508906864,12.1719058961437,14.7339764440493,14.7339764440493,15.068903835547,15.1184024706345,14.0090284329887,15.087338473115,14.7339764440493,14.7339764440493,14.7339764440493
"RRP7A",14.1909687984549,13.7287151843565,13.4044795857262,13.7208499633592,14.3254692825304,13.1607347026649,13.9473197378803,12.8426880469692,13.8375081322718,13.7279735924073,13.5973778192836,13.6752703308503,13.6463240720768,14.1143917484646,14.0778249446313,13.9840848893396
"WAC",12.2404534383302,10.4432981569053,11.680269734294,15.5595787417384,12.1795051382595,12.3031118093526,12.0169191791631,12.7133907997389,12.0441271112873,15.729110684833,11.927429783786,12.4435167372637,12.2894205161545,15.6204324758151,13.2068402260856,14.7724696517453
"STAMBPL1",12.3664755731594,12.8974881234643,10.945008232888,12.6775125929429,13.427161810882,13.1075504833277,12.9710978267619,12.8640508966905,13.7681551496885,13.4603775007982,12.80582911974,14.0179110488181,13.3268599372263,12.9621072201485,12.8806198665987,12.8911102902644
"PODXL",18.4286884569341,17.7149462984179,17.1692171586468,14.5857144983379,14.929920524773,17.5825111226189,17.2871423779268,15.4745423066212,18.8137886794041,16.9008406270956,17.0760748520194,16.2713479042376,15.8050574907238,15.4387500227419,15.1810624616823,17.3792757437458
"MB21D2",12.1893720259813,13.1055645501624,12.9527598652485,15.2105620888888,12.2635114945301,12.4914942707331,12.912391385146,13.0350874163027,12.9728055910179,15.254263616474,12.9787207730512,11.5705899871643,15.3714758142337,11.9592887281608,13.632607464346,12.7320660797813
"NEU1",12.6970932523495,13.3023148187573,11.6650581950127,14.6664623354377,14.2671739685037,15.4252551562912,13.0062727815147,12.9428414496805,12.6102921184343,14.9804946072238,15.1542476234723,14.5627751218781,15.6822887362563,11.3346079997248,12.6465461862681,13.3162175091834
"PIH1D1",14.1758929060014,14.7686390105399,14.1257620297869,13.9888866975368,14.6920359377241,14.0486694027146,14.9660639630647,15.512951155795,14.4650794930528,14.4092761973888,14.3083646555055,14.4982941728823,13.9779540687979,14.2156029309831,14.0494554578424,14.4579240897036
"PLPBP",15.3033255824053,14.4085588645178,15.4881831594845,13.4941256394581,12.0325121020891,13.5480094954708,15.5574988729344,15.8057780100682,15.9890279645291,14.2619345115899,13.1774780477642,13.9847061062411,14.2608706999367,15.409864386978,12.8826038542178,15.3951757851753
"NDUFS4",13.170482386329,14.9901667954846,13.963149018981,13.4508344961105,13.8127301259686,12.990944831335,14.0846590422955,13.9053592473939,13.8352018627963,11.2701793079944,13.8775218473897,15.4249557446027,15.0699283083178,13.0268292046517,14.1788527555583,13.9179931184941
"CHEK2",11.3192790705517,10.291497499447,12.3566651151728,12.3696459458805,11.3382454851075,10.5021442147162,12.5399632620946,12.2059210110185,12.4879458024025,16.2568608103333,12.0845243637493,13.0627272359411,11.7029864875049,12.0029118380929,11.0196777842078,15.0754145738864
"GAK",13.984071421082,13.8816894648906,13.6291569104794,14.0488256117317,14.5404324139624,13.8299061874993,14.3261393005976,14.2626253319336,14.7118389928564,13.7760911468313,14.3250830663328,13.6887288963863,13.8128992186763,14.0836196436664,14.2459182560201,14.6873700527097
"PDZD8",11.2783665404276,11.6891912681539,11.4558933021056,11.8650539970487,11.1163333650024,11.7089525399629,11.6891912681539,11.6891912681539,11.6891912681539,11.9415881690599,12.5195449822621,11.8681707778663,11.4296146984776,11.6891912681539,11.6891912681539,11.6891912681539
"SPART",15.072443876004,15.106933830376,15.072443876004,17.0411704676316,15.1373972236512,13.3217658587428,15.072443876004,15.072443876004,15.072443876004,15.6051933526477,13.2495391918938,15.9251713844054,15.2953506177147,15.072443876004,15.072443876004,15.072443876004
"GIT1",14.9109900399799,13.9975029960565,13.6413725394229,14.590680510388,12.1380787096511,13.7778628608588,13.4362855072804,13.6736994143637,14.0404989063769,14.5918987516746,13.1643215041764,13.7405062354892,14.3862924374026,12.2141566466864,14.2746600711837,14.2043778156279
"NFYB",10.6294280024581,12.8430199929435,13.4462058807429,14.1645715055469,11.1608873931918,12.0328899063394,14.8499190167557,14.4953544368982,14.0944362533124,13.7618145365582,11.1386971380752,13.3817976788576,13.1111643360111,14.3707116111942,14.7386948771072,13.6396258972978
"TUT4",18.210761838501,18.4110446196044,11.338964843465,12.0570415678167,18.5564382990495,9.86632627557165,18.7592978565037,18.9237839853854,14.5121139366482,11.6522816646076,12.0023289955977,12.6268897178339,12.7862712088809,18.6024127615878,11.0322477427384,11.5250107712435
"STAT1",14.6425223222397,16.0283319522942,16.0323865609511,15.7097677549709,16.2680402723445,16.0756996854298,16.4444172333024,17.470997969627,16.7669745228966,16.1935531535173,16.1113371123662,16.9054972737623,15.8022947112851,15.2597392679067,15.7111730705945,15.9534725793358
"ZMYM4",13.0067128036996,13.2919258641259,12.9985754493626,12.8563499286997,13.6585250233528,13.8074577085864,14.8709056064047,13.8188903368054,13.7425342624679,12.8139333995928,13.8254541823433,13.714036270884,13.7689445259573,14.9230321343843,14.192674736851,13.7745337414073
"MTCH1",16.3587105014847,14.9982364082566,15.6077627370766,13.6569233287846,14.7358060154779,13.2908565743432,16.2005731548017,16.5130384008587,18.0216491293647,14.8665220019004,14.6048932275564,15.7224177179906,17.32088030598,17.2055656808189,17.7070611017202,16.0057879575974
"FN3KRP",15.1859025136222,12.8632224987034,14.7464673377803,14.6151004713052,14.8199277777324,14.9774494675443,14.9826968267057,15.0926155441996,14.5596629467033,13.1033883956063,13.2073253530273,15.3847953303065,14.7761856110884,13.7777422188997,15.0731035789659,14.6972356959575
"TRADD",12.9945002746913,13.4465648364838,14.0002044079757,14.8302212591722,14.6687707909862,14.1683427084797,14.3255489122145,14.2378922048497,15.3200723074889,15.0273924109258,14.7905491706418,15.3582830049233,13.2599845445839,14.3875642480013,14.0350060493629,14.3211975041692
"MYO1D",15.5036133080195,15.8743706214893,15.3572334143031,15.8743706214893,15.8743706214893,15.8743706214893,15.1822568995545,15.1302842405946,15.0087924468807,15.8743706214893,15.8743706214893,15.8743706214893,15.8743706214893,17.515532477631,17.5176932312439,15.6781964255945
"RBMXL1",13.4191201547125,12.8980641527002,13.6452236046388,13.2735522150666,13.2003721679059,13.3514702168285,13.6438494318279,13.8960831563327,13.8194912067407,14.0977232543225,13.7036097492853,13.5556437944197,14.1496655977844,12.6841243067671,14.1391995532529,13.6372169515969
"PVR",15.1775384110116,12.3665033700664,14.7838296803457,13.3159455248202,13.3676918228558,11.9072230022533,13.805683320013,13.9850787815992,15.0124080987708,13.5231128036133,13.5371741417625,13.2510189116191,10.759932213613,14.575857954781,13.9117711933785,13.915794448943
"SLC25A20",13.9123606857355,15.0535384031209,15.3720607108337,14.8854078642823,16.3443398669681,14.7530759621862,15.2407411890634,15.5230750342781,15.2146878721053,15.1889421542305,16.2826616543734,15.2995540079574,15.2295725276679,14.43648449293,15.0822811555832,15.2072795555497
"PSMG2",16.2547007528425,15.2756681818005,16.3694503861451,15.8030969934317,13.6613096320503,15.9205286064155,14.5792569675708,15.5371484716843,15.2458965102854,14.8426499743776,15.4555253370983,15.3489174863789,13.9757474638094,15.6952607434761,15.5562143041565,15.1189546834744
"GGH",15.4061618304256,16.2882037571732,15.2821415247195,16.7605394101781,15.9315476023748,16.0431604030844,13.3592758335943,15.2594727138734,15.7175495196885,16.2848470682866,15.8757076196,16.4537120098976,16.2278107047969,14.8106318022461,15.3358279691294,14.5177152378402
"CERS2",11.3481706433441,15.6672169719406,14.0180831739811,17.0494230480527,13.9143349195954,15.3595092980146,14.09776524428,13.7599893381275,13.5798169905976,16.7478056996669,15.9833478451939,13.9695086285579,16.7957170120555,14.2060684860206,14.2391843813594,13.7652563669032
"YTHDF3",15.3309840380971,14.9879217508625,14.9079950859006,14.5244430105693,14.1975381778912,14.6651956079998,14.7939558762547,15.8471957030997,12.8755679462316,14.8554010751591,15.0962598153397,9.20742343359086,15.007832588753,14.4735282478043,12.6839159657953,13.9263298054558
"GTF2F2",15.670394854483,16.1206074268687,14.7029308000875,15.2736042646208,16.4419161167398,15.7825186465012,16.1898602383446,15.7642534451843,16.2060576799382,15.5326798017288,15.2178907788481,15.135086920323,15.5563297987055,15.787834030756,15.9933609897926,15.6741412699036
"STAMBP",15.9747808167745,16.6882674187462,13.6401765121313,14.1220343442734,14.8235356758339,14.1889036902499,14.1512730113516,13.2861501907597,14.3496785774114,14.7278606093575,16.4800802347658,15.8387766103792,16.1194629429005,14.1631877894361,13.191348219764,14.2899690139194
"ABHD6",13.2989938826889,13.559307017997,13.2989938826889,13.7398837259915,12.2000007732384,13.2727115615878,13.2989938826889,13.2989938826889,13.2989938826889,14.0721847790427,12.0951811207561,13.6168730117276,13.7746264272829,13.2989938826889,13.2989938826889,13.2989938826889
"TRIM33",14.6554608460996,13.6247599761798,14.9808118735627,13.5707685783159,14.2167070068432,13.109385952767,14.3922441313456,14.345588675206,14.4924376007709,13.6861754787573,13.7519615111687,13.7166370716582,13.7764469279719,14.4281103362405,14.0464955042212,14.4513851712845
"MDH1",18.6012787220877,19.0110651760208,18.9705490513684,16.3252700721057,19.4614386673378,19.4133492811113,18.9935904667494,19.0714328513252,18.9566802561252,18.8792950998377,19.4560313291175,19.4881230509867,19.2991739169785,19.1173102332805,19.2130329734589,18.1571057689377
"RPL13A",14.2430528732929,13.9173279643625,16.5749534226328,17.1772626653174,17.0791417897645,16.9210238110732,14.2938506377213,14.9071401628753,13.3103667231642,17.4661634691247,13.4324606106289,16.9678170747849,17.439964350903,17.6567371336267,17.9145385829538,13.2444435479246
"TBC1D9B",14.2736498815448,13.8135338439518,15.277558323622,14.1635239920268,13.3134558002355,14.5421137253164,14.1013986521494,14.3959525706143,14.4416270175832,13.9226833220235,13.1448146663028,13.9071750039409,14.289395025234,15.0180503642793,14.957882089027,14.3338413634967
"KIF1B",8.89172618437016,10.9700913675236,11.571752031753,11.749822268845,12.7631718340728,12.121021756472,13.2542611603495,12.1316941467219,12.1585075751918,12.8310663508866,12.2707867769424,13.3765103019621,12.3210397800787,12.6298182728509,12.8906184546369,12.0737745575331
"MRRF",14.1502180611861,14.0196079757962,14.9836451698043,14.4166331416726,14.956834820074,13.7308835484116,16.186781334214,15.2599453079661,15.8449106810166,15.0433039453175,13.9127642568443,12.0523277576079,14.6710233195495,14.9988860378625,15.2972819151242,15.6739724909025
"SKP1",15.5035147958228,18.2497034364217,17.9581664328568,18.0611303017049,15.8820281066107,16.0715289348005,17.5334399953264,15.5754615863279,17.6001636008215,18.1788222487457,18.0887065222918,18.2207555201572,17.9489469506931,17.9997535987096,17.7816793289206,17.5940182150792
"BDH1",14.1078335491032,12.7114478007935,13.0904452902177,12.1747375472963,12.7955104870646,12.1227388292291,14.1735021888785,13.50251870289,13.970973104657,12.9448524256145,12.3215499710066,12.3514068595078,11.8374102715655,15.0871964094903,14.2084225250733,14.7036183163104
"GPHN",14.8842425530409,14.5457452153396,15.1058446003883,14.6050907879166,14.5564754096014,14.4300647697197,15.3702820089466,14.8526612440478,14.5462065626174,14.5527162996291,13.6830806249745,14.6750320493491,14.2102704823505,15.0925861779371,14.9704432006272,15.445603456623
"ADAM17",12.7946233733037,13.832784434976,12.7455875881856,13.1337821458604,13.5937570421951,12.2954714991122,12.7887193193565,12.7126185576153,12.4846652865662,13.3385418254984,12.5813556920678,12.8940552077755,12.7906410978407,11.8154452984128,12.6909480743541,12.7076396253022
"ADO",13.7362832955716,12.8415276404806,13.7885346698537,13.9381161255954,13.383611167343,14.3730861545877,14.5268218436328,13.8283711092043,13.7351994031431,14.5182086369035,14.2590547641937,14.1624107504527,13.6529757105281,14.7481296176064,13.7080323256123,12.6605073243808
"TLCD1",11.2839876329664,11.6573398680137,11.2839876329664,10.0761497083865,13.0917455591765,11.1048173005314,11.2839876329664,11.2839876329664,11.2839876329664,11.2839876329664,12.1832082804312,9.65332374799705,12.2834473102571,9.72328898019418,11.2839876329664,11.2839876329664
"SNUPN",12.7821753328047,12.9529511125685,13.2279233347077,14.6390728353591,13.5839244534297,10.8827591313366,13.8049798918203,13.0196298961243,14.5088496637767,14.5692568038182,14.170195577911,14.9911467781165,12.5397509998458,14.2127538926847,13.9299813531835,13.3394693656375
"TNS4",16.4143680965026,14.9397475963871,16.1836943726868,14.8070165295438,14.7295607690796,11.4507680215777,16.1611694896386,16.0990700361545,16.177999833124,12.6680015819653,14.8311018871351,14.794201971607,14.8628258326384,15.7969511514916,15.8596614735578,15.5659056634128
"FAM114A1",13.2238605984992,14.4856990040335,13.0162847763053,15.4118825785084,14.5853142449054,14.2313528886657,13.6566787966573,13.5517116246068,13.6083937299346,14.2686514759387,14.0085003180516,15.318946879413,13.8530555113946,13.584602717922,12.5383056327038,13.1704768331879
"DNAJB2",15.8576166006285,12.8827032444886,11.8638391842153,15.5769426801304,14.2028341183276,15.9924037340835,15.9198201121472,12.0304047482404,15.7751392322254,11.2822765535432,15.8196371053528,14.9563548919149,12.9354710031059,13.1434619077611,12.696287371407,14.1627632488202
"RNASEH2B",14.2409415528558,13.0564653981065,14.5401534281994,13.4096780488806,12.3616957585036,13.0811237846315,13.5021641184353,14.5692608783406,14.1568392170135,13.0060448427144,13.0937682339253,12.576122995855,13.069772482944,14.5848246694646,13.9144332151493,14.6132790477831
"MYO10",14.9788446046713,15.7751803519189,12.956903866265,14.3917470673052,13.2715075151009,15.8327642349384,13.3628456858529,13.4174826591401,10.8378321142702,15.6662879803934,15.1140075057303,13.1977850810584,14.5824204428777,12.2956172716054,13.6780484445838,13.3562794240922
"MACROD1",13.3641182445632,11.7927745550915,13.6816322760878,12.2288370778157,10.2200149534365,14.2413791547439,13.3578067153193,13.4618899241721,13.4084857869859,13.9045174652641,13.6894607174629,13.037349131961,13.0746414429032,13.2732635890612,13.5303851201737,14.927299828224
"STARD3NL",13.6549531008112,15.5336403347602,13.2660188041628,15.2393742828591,13.2020027972743,13.912059417709,13.8852756645529,13.9464102189084,14.0060455256584,14.9781779232646,15.3985479590628,12.513967143962,14.8859825344245,14.1002918506873,13.9849102579944,13.6000357358924
"MDK",12.3270201442998,11.4376672135163,12.3270201442998,12.7420045805275,12.1554703947419,12.9047345196054,12.3270201442998,12.3270201442998,12.3270201442998,12.5634444805582,12.1438945073225,12.3270201442998,12.1065757988876,12.3270201442998,12.3270201442998,12.3270201442998
"FMNL2",13.8314784907987,14.4409761864091,14.0494325792283,14.3213143280385,13.7928629266416,13.856392207746,13.872962725356,13.6636117228816,14.0639803859649,14.1179355987704,13.8129275395065,13.6781538337064,14.0691364749512,13.4814973739139,14.0195344997494,13.5667727782222
"PPP1CA",13.6762108266256,16.1922610395309,12.7201661080402,16.9692739069387,16.4199684968263,16.86243867155,17.7091493961905,17.4264864199725,17.300273333133,12.4716658406782,13.2939405686546,13.4490070123322,17.1008410739827,17.2757626206609,17.6927283893312,13.2624968966524
"RANBP3",16.4015646019513,16.0719101537364,15.9664501765194,14.2183347770651,17.4118081608014,15.822745064743,15.4990500475651,17.0125479909674,16.4529911881265,17.8066068365978,16.8647631995405,16.2875654082704,14.8140648357141,17.7396177968498,17.0737427182565,13.3286443963671
"DOCK9",15.2348872518588,10.7855848082898,14.2751900509293,10.1851721310731,11.8205199944049,11.4998240907336,13.8933948420236,13.1320380383427,13.5095778612641,11.8224881467044,10.598264110238,11.6367322443292,10.2517242333678,12.4121327638228,12.6570197163053,14.3242520039623
"RBBP6",13.1215189958954,13.896044720167,13.3898068221137,12.969550429889,14.6504320192713,12.8877891505875,13.2003079735655,13.0101962042858,13.2468000849642,12.7950855172696,13.3991038766065,13.87373414759,13.2511614195273,13.2432593948123,13.5438816816599,13.2550701756881
"MFSD10",13.7553408270293,12.2177900009004,14.1275030007114,11.98000757602,14.0199250283344,9.47202571222791,13.6323857190921,12.5584409521364,11.4525119706821,10.7649355456589,12.0449756100522,11.1383556144128,12.2886283877967,12.8357550454472,11.8680853393942,13.8275611833875
"GATAD2B",13.4324865513291,13.0714666879267,13.3328579283844,13.5482431924746,12.9218333414413,13.3216980954384,14.2105995724359,13.6131131002197,13.3894470223069,13.2008989341551,13.0103389413336,13.5827194632245,12.9396841232054,13.1417125441715,13.6211292356582,13.4045383854341
"ATG3",14.9234740071814,16.4392211338148,15.6523227705746,16.799490423678,16.1188691268775,16.3949749138851,16.3116347342385,15.6455378295091,16.6628773332793,15.381554446638,16.628251446841,16.2985966115785,15.4237991163797,16.1541293831652,16.2629170704151,15.7058097869612
"CORO1A",16.1432315849713,11.5416804477128,15.9322675325879,12.5374076945453,12.2428599725931,12.0076755858015,14.5142044704771,16.9720196927863,15.968331962875,13.0394463412347,12.1001043273159,12.3987926197829,12.4783061862836,14.2708228346772,14.0542628908988,15.8819544096934
"TMED3",14.0499860142871,14.1447845822119,13.9599207324247,13.8039926898976,14.3411623956844,13.7441850934823,13.6564597877465,13.4645125124512,13.4007599223517,14.014693651125,13.7720514582875,13.9821867318228,13.977078795295,15.0419180220035,14.5896780121081,13.8068785458183
"SEC61B",17.7922929425299,15.8588508764194,17.9470087633776,17.5682329556263,17.5635222573376,17.8416710701864,14.6201729652173,17.9633576690406,17.6742861656097,16.60387004564,14.7923401063819,16.4460556453646,14.4424099463626,16.7570365589588,13.3881835728939,18.4135262281497
